,movie_title,cast_id,character,credit_id,gender,id,name,order,title
1721,the life of david gale,53,TV REPORTER,56e6fc66c3a3685a9200ac5c,F,1249188,Barbara Petricini-Buxton,32,the life of david gale
1722,the life of david gale,54,TV REPORTER,56e6fc9192514103c5006d23,F,141485,Asia De Marcos,33,the life of david gale
1723,the life of david gale,55,TV REPORTER,56e6fcc6c3a3685aa000af5f,F,1446095,Amparo García,34,the life of david gale
1724,the life of david gale,91,TV REPORTER,5718333cc3a3687bc7002383,M,180566,Kirk Sisco,35,the life of david gale
1725,the life of david gale,57,TV REPORTER,56e6fd3592514122ba000f91,F,111009,Cassandra L. Small,36,the life of david gale
1726,the life of david gale,60,INTERVIEWEE,56e6fe2ac3a3685a9000b834,F,93927,Kathy Lamkin,39,the life of david gale
1727,the life of david gale,93,REPORTER A.J. ROBERTS,59199cecc3a3683fb605319e,F,1817204,Constance Jones,40,the life of david gale
1728,the life of david gale,94,MARGIE,59199e49c3a368371b04a38a,F,1817216,Cindy Waite,41,the life of david gale
1729,the life of david gale,95,GRAD STUDENT,59199ec6c3a3683fb6053304,F,1817224,Kimberly Tortorice,42,the life of david gale
1730,the life of david gale,96,BERLIN'S CLASSMATE,59199ff0c3a368371b04a541,F,1817236,Katie Lott,43,the life of david gale
1731,the life of david gale,100,SHARON GALE,5919a158c3a3683fb6053598,F,1333917,Elizabeth Gast,47,the life of david gale
1732,the life of david gale,104,BETH,5919a39dc3a3683fb605378a,F,1817258,Katherine James,51,the life of david gale
1733,the life of david gale,105,CONSTANCE'S DOCTOR,5919a4ba92514159c1056fbe,F,1817268,Cindy Michelle,52,the life of david gale
1734,the life of david gale,106,COLLEGE GIRL,5919a52092514156f505a9f8,F,1817272,Jennifer Dorsey,53,the life of david gale
1735,the life of david gale,108,BELYEU'S ASSISTANT,5919a61992514156f505aabb,F,1817279,Brenda Sendejo,55,the life of david gale
1736,the life of david gale,110,TV SOPRANO,5919a6af925141061e0522c0,F,1817281,Julia Kay-Laskowski,57,the life of david gale
1737,the life of david gale,114,RELIGIOUS WOMAN,5919a74fc3a368426905d21b,F,1494880,Gwyn Little,61,the life of david gale
1738,the life of david gale,117,MAIL GIRL,5919a7c5925141583c058813,F,1817291,Claudia Parker,64,the life of david gale
1739,the life of david gale,119,TIMUR,5919a8c9925141580d058cf1,M,1817294,Mark Richardson,66,the life of david gale
1740,the life of david gale,124,TV REPORTER,5919ab32c3a368423c05a058,F,1817299,Michelle Valen,71,the life of david gale
1741,the life of david gale,125,TV REPORTER,5919abe292514105da0500e6,F,1817303,Tanya Zieger,72,the life of david gale
1742,the life of david gale,128,INTERVIEWEE,5919ac4e925141061e0527cf,F,1817306,Evelyn Lindsey,75,the life of david gale
1743,the life of david gale,61,PROTESTOR (UNCREDITED),56e6fe7ac3a3685a9600b06e,F,1386304,Deborah Abbott,77,the life of david gale
1744,the life of david gale,130,TRAVELER (UNCREDITED),5919acf292514156f505b0c7,F,1817309,Stacy Lynn Austin,78,the life of david gale
1745,the life of david gale,136,FLIGHT ATTENDANT (UNCREDITED),5919adc3c3a3683a9305632c,F,1817314,Pei-San Brown,84,the life of david gale
1746,the life of david gale,137,DAYPLAYER (UNCREDITED),5919ae10c3a3683a93056361,F,1817315,Dian Childs,85,the life of david gale
1747,the life of david gale,138,PARTY GIRL (UNCREDITED),5919ae7dc3a36842d605bc84,F,1652419,Starla Christian,86,the life of david gale
1748,the life of david gale,139,COLLEGE PROFESSOR (UNCREDITED),5919af59c3a368426905d962,M,63303,Peter Cornwell,87,the life of david gale
1749,the life of david gale,142,PROTESTOR (UNCREDITED),5919afa392514156f505b30a,F,1817319,Constance Dasse,90,the life of david gale
1750,the life of david gale,144,REPORTER (UNCREDITED),5919b014c3a368371b04b439,F,1817321,Nikki Folsom,93,the life of david gale
1751,the life of david gale,145,STUDENT (UNCREDITED),5919b071925141580d05937e,F,1817322,Joanna Gallagher,94,the life of david gale
1752,the life of david gale,65,DOCTOR (UNCREDITED),56e7021d92514115a2003dbb,F,56684,Peyton Hayslip,97,the life of david gale
1753,the life of david gale,148,PARTY GUEST (UNCREDITED),5919b10b92514105da050514,F,1817324,Reda Hicks,99,the life of david gale
1754,the life of david gale,66,CARLA (UNCREDITED),56e702aec3a3685a9e00affb,F,1152042,C.K. McFarland,105,the life of david gale
1755,the life of david gale,155,VICTIM'S MOTHER (UNCREDITED),5919b22a925141580d0594ed,F,1817330,Cindy Palla,108,the life of david gale
1756,the life of david gale,68,PARTYGOER (UNCREDITED),56e703579251416525006508,M,9168,Alan Parker,110,the life of david gale
1757,the life of david gale,157,ALCOHOLIC (UNCREDITED),5919b2bac3a36840aa0520ac,M,122455,Paul A. Partain,111,the life of david gale
1758,the life of david gale,160,PROTESTER / PARTY GIRL (UNCREDITED),5919b2ee92514105da05068d,F,1817336,Nicole R. Roberts,115,the life of david gale
1759,the life of david gale,70,INTERVIEWEE (UNCREDITED),56e703c2c3a3685aa000b02e,F,1506538,Robin Simmons,118,the life of david gale
1760,the life of david gale,163,NEWS MAGAZINE SECRETARY (UNCREDITED),5919b44e92514156f505b710,F,1817339,Melanie Stovall,119,the life of david gale
1761,the life of david gale,71,SHOOTER AT RALLY (UNCREDITED),56e704349251417ea20014d8,M,1591072,Ryan Wickerham,121,the life of david gale
1762,the life of david gale,165,FLIGHT ATTENDANT (UNCREDITED),5919b48cc3a36842c105bdf1,F,1742438,Michele Williams,122,the life of david gale
1763,the life of david gale,166,6TH ST. CLUB PATRON (UNCREDITED),5919b4cbc3a368371b04b864,F,1817341,Christine Wolf,123,the life of david gale
1764,little nicky,1,NICKY,52fe451ac3a36847f80bc8bf,M,19292,Adam Sandler,0,little nicky
1765,little nicky,2,VALERIE VERAN,52fe451ac3a36847f80bc8c3,F,4687,Patricia Arquette,1,little nicky
1766,little nicky,3,DAD,52fe451ac3a36847f80bc8c7,M,1037,Harvey Keitel,2,little nicky
1767,little nicky,4,ADRIAN,52fe451ac3a36847f80bc8cb,M,7026,Rhys Ifans,3,little nicky
1768,little nicky,5,CASSIUS,52fe451ac3a36847f80bc8cf,M,8396,Tom Lister Jr.,4,little nicky
1769,little nicky,6,LUCIFER,52fe451ac3a36847f80bc8d3,M,3198,Rodney Dangerfield,5,little nicky
1770,little nicky,7,TODD,52fe451ac3a36847f80bc8d7,M,20818,Allen Covert,6,little nicky
1771,little nicky,8,PETER,52fe451ac3a36847f80bc8db,M,20819,Peter Dante,7,little nicky
1772,little nicky,10,BEEFY,52fe451ac3a36847f80bc8e3,M,53684,Robert Smigel,9,little nicky
1773,little nicky,11,HOLLY,52fe451ac3a36847f80bc8e7,F,368,Reese Witherspoon,10,little nicky
1774,little nicky,12,REFEREE,52fe451ac3a36847f80bc8eb,M,56159,Dana Carvey,11,little nicky
1775,little nicky,13,PEEPER,52fe451ac3a36847f80bc8ef,M,16165,Jon Lovitz,12,little nicky
1776,little nicky,14,GATEKEEPER,52fe451ac3a36847f80bc8f3,M,58478,Kevin Nealon,13,little nicky
1777,little nicky,15,CHIEF OF POLICE,52fe451ac3a36847f80bc8f7,M,21731,Michael McKean,14,little nicky
1778,little nicky,24,HIMSELF,52fe451ac3a36847f80bc92b,M,12208,Ozzy Osbourne,15,little nicky
1779,little nicky,25,DEACON,52fe451ac3a36847f80bc92f,M,138,Quentin Tarantino,16,little nicky
1780,little nicky,26,JENNA,561e1012c3a3686cdd001dd9,F,60959,Jackie Sandler,17,little nicky
1781,little nicky,28,BEATING COP,5727b63fc3a3684b580004c4,M,122294,Troy Brown,18,little nicky
1782,little nicky,29,FENNER,58b1c67cc3a368077800f7bb,F,60953,Erinn Bartlett,19,little nicky
1783,logan's run,9,LOGAN,52fe43ba9251416c7501bd09,M,13919,Michael York,0,logan's run
1784,logan's run,10,FRANCIS,52fe43ba9251416c7501bd0d,M,12518,Richard Jordan,1,logan's run
1785,logan's run,11,JESSICA,52fe43ba9251416c7501bd11,F,14464,Jenny Agutter,2,logan's run
1786,logan's run,12,BOX,52fe43ba9251416c7501bd15,M,24368,Roscoe Lee Browne,3,logan's run
1787,logan's run,13,HOLLY,52fe43ba9251416c7501bd19,F,28768,Farrah Fawcett,4,logan's run
1788,logan's run,14,OLD MAN,52fe43ba9251416c7501bd1d,M,14501,Peter Ustinov,5,logan's run
1789,logan's run,15,DOC,52fe43ba9251416c7501bd21,M,24808,Michael Anderson Jr.,6,logan's run
1790,logan's run,16,2ND SANCTUARY MAN,52fe43ba9251416c7501bd25,M,179204,Randolph Roberts,7,logan's run
1791,logan's run,28,BILLY,52fe43ba9251416c7501bd53,M,1217505,Gary Morgan,9,logan's run
1792,logan's run,21,SANDMAN,52fe43ba9251416c7501bd35,M,161724,David Westberg,12,logan's run
1793,logan's run,22,SANCTUARY WOMAN,52fe43ba9251416c7501bd39,F,39776,Camilla Carr,13,logan's run
1794,logan's run,23,CUB,52fe43ba9251416c7501bd3d,M,33832,Greg Lewis,14,logan's run
1795,logan's run,24,TIMID GIRL,52fe43ba9251416c7501bd41,F,197371,Ashley Cox,15,logan's run
1796,logan's run,25,SANDMAN,52fe43ba9251416c7501bd45,M,161764,Bill Couch,16,logan's run
1797,logan's run,26,RUNNER,52fe43ba9251416c7501bd49,M,61838,Glenn R. Wilder,17,logan's run
1798,logan's run,30,CUB,53d3a4cf0e0a2628410019a2,M,1013882,Mitch Gaylord,18,logan's run
1799,men in black,25,AGENT K,52fe425dc3a36847f80187c7,M,2176,Tommy Lee Jones,0,men in black
1800,men in black,26,JAMES EDWARDS / AGENT J,52fe425dc3a36847f80187cb,M,2888,Will Smith,1,men in black
1801,men in black,27,DR. LAUREL WEAVER / AGENT L,52fe425dc3a36847f80187cf,F,9625,Linda Fiorentino,2,men in black
1802,men in black,28,EDGAR / THE BUG,52fe425dc3a36847f80187d3,M,7132,Vincent D'Onofrio,3,men in black
1803,men in black,29,CHIEF ZED,52fe425dc3a36847f80187d7,M,9626,Rip Torn,4,men in black
1804,men in black,30,JACK JEEBS,52fe425dc3a36847f80187db,M,4252,Tony Shalhoub,5,men in black
1805,men in black,31,GENTLE ROSENBURG THE ARQUILLIAN JEWELER,52fe425dc3a36847f80187df,M,9628,Mike Nussbaum,6,men in black
1806,men in black,32,VAN DRIVER,52fe425dc3a36847f80187e3,M,9629,Jon Gries,7,men in black
1807,men in black,34,ARQUILLIAN,52fe425dc3a36847f80187eb,M,9631,Carel Struycken,9,men in black
1808,men in black,35,INS AGENT JANUS,52fe425dc3a36847f80187ef,M,9632,Fredric Lehne,10,men in black
1809,men in black,36,AGENT D,52fe425dc3a36847f80187f3,M,9633,Richard Hamilton,11,men in black
1810,men in black,37,2ND LT. JAKE JENSEN,52fe425dc3a36847f80187f7,M,9634,Kent Faulcon,12,men in black
1811,men in black,39,BEATRICE,52fe425dc3a36847f80187fb,F,6751,Siobhan Fallon,13,men in black
1812,men in black,40,MIKEY,52fe425dc3a36847f80187ff,M,443770,John Alexander,14,men in black
1813,men in black,41,PERP,53b94f60c3a3685eb4005502,M,15318,Keith Campbell,15,men in black
1814,men in black,96,ALIEN ON TV MONITOR (UNCREDITED),590da366c3a36864a700cc00,M,16483,Sylvester Stallone,16,men in black
1815,men in black,97,ALIEN ON TV MONITOR (UNCREDITED),5942c5c2c3a3686c0d0101fc,M,518,Danny DeVito,17,men in black
1816,minority report,5,CHIEF JOHN ANDERTON,52fe4223c3a36847f8006f53,M,500,Tom Cruise,0,minority report
1817,minority report,11,DANNY WITWER,52fe4223c3a36847f8006f67,M,72466,Colin Farrell,1,minority report
1818,minority report,12,AGATHA,52fe4223c3a36847f8006f6b,F,2206,Samantha Morton,2,minority report
1819,minority report,6,DIRECTOR LAMAR BURGESS,52fe4223c3a36847f8006f57,M,2201,Max von Sydow,3,minority report
1820,minority report,13,DR. IRIS HINEMAN,52fe4223c3a36847f8006f6f,F,2207,Lois Smith,4,minority report
1821,minority report,15,DR. SOLOMON EDDIE,52fe4223c3a36847f8006f77,M,53,Peter Stormare,5,minority report
1822,minority report,37,GIDEON,568ff91992514118920026ac,M,1462,Tim Blake Nelson,6,minority report
1823,minority report,7,JAD,52fe4223c3a36847f8006f5b,M,2202,Steve Harris,7,minority report
1824,minority report,14,LARA CLARKE,52fe4223c3a36847f8006f73,F,2208,Kathryn Morris,8,minority report
1825,minority report,40,LEO CROW,5691764d92514179ac000955,M,24173,Mike Binder,9,minority report
1826,minority report,42,WALLY THE CARETAKER,56917668c3a36802ec000919,M,95604,Daniel London,10,minority report
1827,minority report,8,FLETCHER,52fe4223c3a36847f8006f5f,M,2203,Neal McDonough,11,minority report
1828,minority report,10,EVANNA,52fe4223c3a36847f8006f63,F,2205,Jessica Capshaw,12,minority report
1829,minority report,30,KNOTT,52fe4223c3a36847f8006fcd,M,32286,Patrick Kilpatrick,13,minority report
1830,minority report,43,ANNE LIVELY,5691769e92514179aa00091c,F,69055,Jessica Harper,16,minority report
1831,minority report,44,SARAH MARKS,569176a6c3a36802ef0008c5,F,155492,Ashley Crow,17,minority report
1832,minority report,45,HOWARD MARKS,569176bcc3a36802f60009f4,M,72028,Arye Gross,18,minority report
1833,minority report,63,OLD WOMAN,56ec813e9251413a8f001581,F,1219313,Fiona Hale,19,minority report
1834,minority report,159,CHIEF JUSTICE POLLARD,57c71daf92514137310038b4,M,1273694,George Wallace,20,minority report
1835,minority report,161,PRE-CRIME COP,5923b2cbc3a3680496005f67,M,81685,Frank Grillo,21,minority report
1836,minority report,162,BUS PASSENGER (UNCREDITED),5931f5009251417de2000c0b,F,6941,Cameron Diaz,22,minority report
1837,minority report,163,HOTEL CLERK,594699e09251413fb102c534,M,15338,William Mapother,23,minority report
1838,minority report,164,RUFUS RILEY,59469a1ec3a3682619008b64,M,130749,Jason Antoon,24,minority report
1839,made,1,RICKY SLADE,52fe46799251416c75079807,M,4937,Vince Vaughn,0,made
1840,made,4,BOBBY,52fe46799251416c75079815,M,15277,Jon Favreau,1,made
1841,made,13,RUIZ,52fe46799251416c75079839,M,16450,Sean Combs,2,made
1842,made,3,JESSICA,52fe46799251416c75079811,F,10696,Famke Janssen,3,made
1843,made,5,MAX,52fe46799251416c75079819,M,2314,Peter Falk,4,made
1844,made,10,HORRACE,52fe46799251416c7507982d,M,62066,Faizon Love,5,made
1845,made,15,THE WELSHMAN,531b0754c3a3685c4a004a21,M,2482,David O'Hara,6,made
1846,made,12,JIMMY,52fe46799251416c75079835,M,47774,Vincent Pastore,8,made
1847,made,7,CHLOE,52fe46799251416c75079821,F,2139,Makenzie Vega Norfolk,10,made
1848,made,6,BACHELOR,52fe46799251416c7507981d,M,55265,Jonathan Silverman,11,made
1849,made,16,CLUB GIRL (UNCREDITED),531b0eae92514177c2003cb4,F,18285,Jennifer Esposito,13,made
1850,malcolm x,1,MALCOLM X,52fe431dc3a36847f803b6f1,M,5292,Denzel Washington,0,malcolm x
1851,malcolm x,2,DR. BETTY SHABAZZ,52fe431dc3a36847f803b6f5,F,9780,Angela Bassett,1,malcolm x
1852,malcolm x,3,BAINES,52fe431dc3a36847f803b6f9,M,8354,Albert Hall,2,malcolm x
1853,malcolm x,4,ELIJAH MUHAMMAD,52fe431dc3a36847f803b6fd,M,19739,"Al Freeman, Jr.",3,malcolm x
1854,malcolm x,5,WEST INDIAN ARCHIE,52fe431dc3a36847f803b701,M,18792,Delroy Lindo,4,malcolm x
1855,malcolm x,6,SHORTY,52fe431dc3a36847f803b705,M,5281,Spike Lee,5,malcolm x
1856,malcolm x,7,LAURA,52fe431dc3a36847f803b709,F,4604,Theresa Randle,6,malcolm x
1857,malcolm x,8,SOPHIA,52fe431dc3a36847f803b70d,F,19740,Kate Vernon,7,malcolm x
1858,malcolm x,32,LOUISE LITTLE,57c9e9949251413d88001662,F,62127,Lonette McKee,8,malcolm x
1859,malcolm x,33,EARL LITTLE,57c9e9aac3a36847ba003597,M,159887,Tommy Hollis,9,malcolm x
1860,malcolm x,34,BROTHER EARL,57c9e9c292514155ac000fa9,M,81372,James McDaniel,10,malcolm x
1861,malcolm x,35,SIDNEY,57c9e9ffc3a36847ba0035ae,M,75356,Ernest Lee Thomas,11,malcolm x
1862,malcolm x,36,BENJAMIN 2X,57c9ea1bc3a36860df000eaf,M,7488,Jean-Claude La Marre,12,malcolm x
1863,malcolm x,19,CAPTAIN GREEN,52fe431dc3a36847f803b74d,M,1039,Peter Boyle,14,malcolm x
1864,malcolm x,21,MISS DUNNE,52fe431dc3a36847f803b755,F,650,Karen Allen,15,malcolm x
1865,malcolm x,22,CHAPLAIN GILL,52fe431dc3a36847f803b759,M,290,Christopher Plummer,16,malcolm x
1866,malcolm x,40,PEG,57c9ebfbc3a36860df000f63,F,5578,Debi Mazar,19,malcolm x
1867,malcolm x,44,TOOMER,57c9ec4192514155b800106a,M,51546,Joe Seneca,23,malcolm x
1868,malcolm x,46,BEN THOMAS,57c9ec5fc3a368422900164c,M,17859,Wendell Pierce,25,malcolm x
1869,malcolm x,20,THOMAS HAYER,52fe431dc3a36847f803b751,M,4808,Giancarlo Esposito,28,malcolm x
1870,malcolm x,49,LEON DAVIS,57c9eca4c3a36842a80016f3,M,15537,Leonard L. Thomas,29,malcolm x
1871,malcolm x,50,RUDY,57c9ecb2c3a36847ba0036a5,M,40377,Roger Guenveur Smith,30,malcolm x
1872,malcolm x,51,TV HOST,57c9ecbe92514155b800109a,M,62893,Craig Wasson,31,malcolm x
1873,malcolm x,52,DR. PAYSON,57c9ed3fc3a36842a800171b,M,1673569,Graham Brown,32,malcolm x
1874,malcolm x,66,BLADES,57c9f0adc3a368611d00108a,M,171301,John Ottavino,40,malcolm x
1875,malcolm x,68,WOMAN OUTSIDE AUDUBON BALLROOM,57c9f0d4c3a368606600123a,F,140178,Frances Foster,42,malcolm x
1876,malcolm x,70,MR. OSTROWSKI,57c9f0fec3a36842a800184c,M,1737,David Patrick Kelly,44,malcolm x
1877,malcolm x,72,AUGUSTA,57c9f128c3a36847ba003803,F,141748,Sharon Washington,46,malcolm x
1878,malcolm x,73,MRS. SWERLIN,57c9f135c3a36847ba003805,F,67513,Shirley Stoler,47,malcolm x
1879,malcolm x,77,SISTER EVELYN WILLIAMS,57c9f16e9251413d8800191d,F,99361,Raye Dowell,51,malcolm x
1880,malcolm x,78,SISTER LUCILLE ROSARY,57c9f17fc3a368606600127f,F,77074,Veronica Webb,52,malcolm x
1881,malcolm x,79,FOX,57c9f1909251413d88001928,M,193048,Abdul Salaam El Razzac,53,malcolm x
1882,malcolm x,84,TULLY,57c9f2319251413d8800195f,M,1417653,Lawrence James,58,malcolm x
1883,malcolm x,85,BROTHER JOHNSON,57c9f26cc3a36860df001175,M,15536,Steve White,59,malcolm x
1884,malcolm x,63,SCHOOL TEACHER,57c9f0739251413d27001879,F,9572,Mary Alice,62,malcolm x
1885,malcolm x,62,SOPHIA'S FRIEND,57c9ef79c3a3684229001740,F,76131,Karen Duffy,63,malcolm x
1886,malcolm x,58,REPORTER AT FIRE BOMBING,57c9ee7d925141563c000f4a,M,11486,Michael Imperioli,64,malcolm x
1887,malcolm x,59,FBI AGENT,57c9eeca9251413d27001803,M,102445,John Sayles,66,malcolm x
1888,malcolm x,60,FBI AGENT,57c9eede92514155b800114f,M,42993,Martin Donovan,67,malcolm x
1889,malcolm x,61,SOWETO TEACHER,57c9ef1a92514155b8001164,M,89300,Nelson Mandela,68,malcolm x
1890,malcolm x,89,PETE,582c1f1592514111af00599a,M,122747,O.L. Duke,69,malcolm x
1891,man on fire,1,CREASY,52fe4501c3a36847f80b6edb,M,5292,Denzel Washington,0,man on fire
1892,man on fire,2,"LUPITA ""PITA"" MARTIN RAMOS",52fe4501c3a36847f80b6edf,F,501,Dakota Fanning,1,man on fire
1893,man on fire,3,SAMUEL,52fe4501c3a36847f80b6ee3,M,47775,Marc Anthony,2,man on fire
1894,man on fire,4,LISA,52fe4501c3a36847f80b6ee7,F,8329,Radha Mitchell,3,man on fire
1895,man on fire,5,RAYBURN,52fe4501c3a36847f80b6eeb,M,4690,Christopher Walken,4,man on fire
1896,man on fire,18,MANZANO,52fe4501c3a36847f80b6f37,M,3753,Giancarlo Giannini,5,man on fire
1897,man on fire,19,MARIANA,52fe4501c3a36847f80b6f3b,F,10768,Rachel Ticotin,6,man on fire
1898,man on fire,20,FUENTES,52fe4501c3a36847f80b6f3f,M,69865,Jesús Ochoa,7,man on fire
1899,man on fire,21,JORDAN,52fe4501c3a36847f80b6f43,M,2295,Mickey Rourke,8,man on fire
1900,metropolis,10,MARIA,52fe420fc3a36847f8000c87,F,75,Brigitte Helm,0,metropolis
1901,metropolis,28,JOHANN 'JOH' FREDERSEN,52fe420fc3a36847f8000cdb,M,73,Alfred Abel,1,metropolis
1902,metropolis,9,FREDER FREDERSEN,52fe420fc3a36847f8000c83,M,74,Gustav Fröhlich,2,metropolis
1903,metropolis,11,"C.A. ROTWANG, THE INVENTOR",52fe420fc3a36847f8000c8b,M,77,Rudolf Klein-Rogge,3,metropolis
1904,metropolis,12,DER SCHMALE,52fe420fc3a36847f8000c8f,M,78,Fritz Rasp,4,metropolis
1905,metropolis,14,NO. 11811 - GEORGY,52fe420fc3a36847f8000c97,M,80,Erwin Biswanger,6,metropolis
1906,metropolis,15,GROT,52fe420fc3a36847f8000c9b,M,81,Heinrich George,7,metropolis
1907,metropolis,16,JAN,52fe420fc3a36847f8000c9f,M,82,Olaf Storm,8,metropolis
1908,metropolis,19,ARBEITERFRAU,52fe420fc3a36847f8000cad,M,2350,Helene Weigel,9,metropolis
1909,metropolis,21,FRAU IM WAGEN,52fe420fc3a36847f8000cb5,F,20534,Margarete Lanner,10,metropolis
1910,metropolis,20,ZEREMONIENMEISTER,52fe420fc3a36847f8000cb1,M,20533,Heinrich Gotho,13,metropolis
1911,metropolis,30,WORKING WOMAN (UNCREDITED),56b2a655c3a36806ee000328,F,47173,Grete Berger,14,metropolis
1912,metropolis,33,WORKING MAN (UNCREDITED),56b2a7d9c3a36806f80002f8,M,5028,Curt Siodmak,15,metropolis
1913,metropolis,35,WOMAN OF ETERNAL GARDENS (UNCREDITED),56b2a83d92514114e800033a,F,1288145,Helen von Münchofen,17,metropolis
1914,monkeybone,1,STU MILEY,52fe4472c3a368484e02397f,M,18269,Brendan Fraser,0,monkeybone
1915,monkeybone,2,DR. JULIE MCELROY,52fe4472c3a368484e023983,F,2233,Bridget Fonda,1,monkeybone
1916,monkeybone,3,MONKEYBONE (VOICE),52fe4472c3a368484e023987,M,1241,John Turturro,2,monkeybone
1917,monkeybone,4,ORGAN DONOR STU,52fe4472c3a368484e02398b,M,58317,Chris Kattan,3,monkeybone
1918,monkeybone,5,HYPNOS,52fe4472c3a368484e02398f,M,4808,Giancarlo Esposito,4,monkeybone
1919,monkeybone,6,MISS KITTY,52fe4472c3a368484e023993,F,16850,Rose McGowan,5,monkeybone
1920,monkeybone,8,KIMMY MILEY,52fe4472c3a368484e02399b,F,52119,Megan Mullally,7,monkeybone
1921,monkeybone,9,HEAD SURGEON,52fe4472c3a368484e02399f,M,59410,Bob Odenkirk,8,monkeybone
1922,monkeybone,10,DEATH,52fe4472c3a368484e0239a3,F,2395,Whoopi Goldberg,9,monkeybone
1923,monkeybone,30,BURGER GOD REPRESENTATIVE,5892221e9251412dcd00a4ef,M,68836,Pat Kilbane,10,monkeybone
1924,monkeybone,31,MEDUSA,5892222b9251412dcb00a8d1,F,68848,Lisa Zane,11,monkeybone
1925,monkeybone,32,ALICE,5892224d9251412dd4009ce9,F,26295,Sandra Thigpen,12,monkeybone
1926,monkeybone,34,CLARISSA,5892227c9251412dcb00a942,F,181090,Amy Higgins,14,monkeybone
1927,monkeybone,35,DR. EDELSTEIN,589222fe9251412dd4009de6,M,126583,Alan Gelfant,15,monkeybone
1928,monkeybone,36,NURSE,589223159251412dd4009e1a,F,139680,Kristin Norton,16,monkeybone
1929,monkeybone,38,GUEST,58922377c3a3680973009eb9,F,9300,Lucy Butler,18,monkeybone
1930,monkeybone,40,COP / PSYCHARIST,589223ef9251412dcb00ab58,M,7962,Lou Romano,20,monkeybone
1931,monkeybone,42,SURGEON,5892241b9251412dcd00a7b2,M,1406839,Scott Rogers,22,monkeybone
1932,monkeybone,45,GRIM REAPER (VOICE),5892245dc3a3680973009fc9,M,154263,Ted Rooney,25,monkeybone
1933,monkeybone,47,LULU,589224879251412dc500aebf,F,45386,Mary Stein,27,monkeybone
1934,monkeybone,49,EARL BIEGLER,589224c39251412dcb00ac63,M,157616,Harper Roisman,29,monkeybone
1935,monkeybone,50,PATRON,589224cf9251412dcb00ac77,M,98554,Kristopher Logan,30,monkeybone
1936,monkeybone,52,LIZZIE BORDEN,589224f19251412dcd00a8b6,F,1231187,Shawnee Free Jones,32,monkeybone
1937,monkeybone,53,RASPUTIN,5892257c9251412dd700a6fd,M,109667,Ilia Volok,33,monkeybone
1938,monkeybone,55,TYPHOID MARY,5892259cc3a368096800a113,F,63547,Claudette Mink,35,monkeybone
1939,monkeybone,58,ATTILA THE HUN,58922600c3a368634800587c,M,1312451,Jen Sung,38,monkeybone
1940,monkeybone,59,MODEL,5892260cc3a3686b0a0062e0,F,1748764,Tracy Zahoryin,39,monkeybone
1941,monkeybone,60,MODEL,589226d7c3a368096600a621,F,1748765,Sunshine Deia Tutt,40,monkeybone
1942,monkeybone,61,MODEL,58922767c3a368097000a59b,F,1748766,Jo Haugen Gash,41,monkeybone
1943,monkeybone,62,MODEL,589227aec3a3686b0a006457,F,1748767,Lindsay Bryan,42,monkeybone
1944,monkeybone,63,MODEL,589227fd9251412dcd00ab67,F,1748768,Brooke Boisse,43,monkeybone
1945,monkeybone,64,MODEL,589228d3c3a368096800a3c5,F,1748769,Meron Abebe,44,monkeybone
1946,monkeybone,65,MODEL,5892297cc3a368096a00aa3a,F,1748770,Mie Kringelbach,45,monkeybone
1947,monkeybone,68,MUSEUM DANCER,58922a04c3a368097000a7e8,F,29214,Anne Fletcher,48,monkeybone
1948,monkeybone,69,MUSEUM DANCER,58922a11c3a3686348005c3d,F,14390,Diane Mizota,49,monkeybone
1949,monkeybone,70,ALL-GIRL BAND SAX PLAYER,58922aecc3a368097300a5c3,F,1748771,Etty Lau,50,monkeybone
1950,monkeybone,72,ALL-GIRL BAND DRUMMER,58922b9b9251412dd400a687,F,1748773,Lesli Jean Matta,52,monkeybone
1951,monkeybone,73,ALL-GIRL BAND MEMBER,58922c609251412dc800afcf,F,1556310,Dawn Soler,53,monkeybone
1952,monkeybone,75,ALL-GIRL BAND MEMBER,58922cf09251412dc500b68f,F,111213,Frankie Pine,55,monkeybone
1953,monkeybone,76,ALL-GIRL BAND MEMBER,58922d1a9251412dd100b23e,F,1748775,Anne King,56,monkeybone
1954,monkeybone,78,STATUE WOMAN,58922d57c3a3686348005ec2,F,1445424,Veena Bidasha,58,monkeybone
1955,monkeybone,79,BUG MAN,58922db7c3a368096a00adbb,M,585767,Michael Anthony Jackson,59,monkeybone
1956,monkeybone,80,YETI,58922dcd9251412dd400a849,M,17005,Doug Jones,60,monkeybone
1957,monkeybone,81,RAT GUARD,58922ddbc3a368096800a80b,M,81416,Arturo Gil,61,monkeybone
1958,monkeybone,83,JUMBO THE ELEPHANT GOD,58922e03c3a3686b0a006a85,M,12359,Brian Steele,63,monkeybone
1959,monkeybone,84,CYCLOPS,58922e10c3a3686348005f45,M,77153,Leif Tilden,64,monkeybone
1960,monkeybone,86,BBQ PIG,58922e41c3a368097300a8b2,M,1324275,Joseph S. Griffo,66,monkeybone
1961,monkeybone,87,WASP WOMAN,58922e509251412dc500b7bb,F,1748778,Kim Timbers-Patteri,67,monkeybone
1962,monkeybone,88,BETTY THE BOVINE,58922ea6c3a368096600acb5,F,1748779,Lisa Ebeyer,68,monkeybone
